Accident_ID,City,Condition,Severity,Day_of_Week,Hour,Injuries,Fatalities
3059,Chicago,Rain,4,Saturday,11,2,0
3060,Los Angeles,Clear,1,Monday,5,1,0
3061,Chicago,Rain,4,Tuesday,2,3,0
3062,Los Angeles,Fog,3,Sunday,9,1,0
3063,Chicago,Snow,1,Tuesday,8,5,0
3064,Phoenix,Rain,4,Wednesday,19,3,0
3065,Phoenix,Clear,2,Saturday,4,1,0
3066,Los Angeles,Fog,2,Tuesday,2,3,0
3067,Phoenix,Thunderstorm,2,Friday,4,1,0
3068,Los Angeles,Fog,1,Tuesday,7,4,0
3069,Phoenix,Snow,2,Friday,7,1,0
3070,Phoenix,Fog,3,Friday,13,1,1
3071,Los Angeles,Thunderstorm,1,Monday,23,7,0
3072,Houston,Clear,1,Tuesday,21,1,0
3073,Phoenix,Rain,1,Monday,16,3,1
3074,Chicago,Snow,2,Sunday,10,0,0
3075,Houston,Thunderstorm,3,Sunday,15,0,0
3076,Los Angeles,Snow,3,Saturday,5,1,0
3077,Houston,Fog,4,Friday,10,0,0
3078,New York,Snow,2,Sunday,9,2,0
3079,New York,Thunderstorm,1,Saturday,22,2,0
3080,Phoenix,Rain,4,Tuesday,8,2,0
3081,Phoenix,Rain,3,Saturday,23,5,0
3082,Chicago,Snow,2,Saturday,23,2,0
3083,Houston,Clear,2,Tuesday,14,1,0
3084,New York,Snow,4,Monday,6,3,0
3085,Phoenix,Fog,3,Monday,17,3,0
3086,Houston,Rain,1,Friday,0,2,0
3087,Phoenix,Rain,3,Friday,14,2,0
3088,Phoenix,Rain,1,Tuesday,1,1,0
3089,New York,Clear,1,Tuesday,21,1,0
3090,New York,Clear,2,Thursday,1,2,0
3091,Phoenix,Thunderstorm,1,Thursday,9,2,0
3092,Los Angeles,Snow,1,Wednesday,19,3,0
3093,Phoenix,Snow,1,Sunday,14,5,0
3094,Phoenix,Fog,2,Friday,9,2,0
3095,Chicago,Rain,3,Saturday,18,0,0
3096,Chicago,Clear,4,Sunday,21,3,0
3097,Chicago,Fog,1,Wednesday,12,2,0
3098,Los Angeles,Fog,2,Sunday,23,1,0
3099,Los Angeles,Clear,4,Wednesday,10,2,0
3100,Phoenix,Snow,1,Monday,21,4,0
3101,Chicago,Rain,3,Saturday,1,0,0
3102,Los Angeles,Snow,3,Monday,20,0,0
3103,New York,Fog,1,Thursday,12,2,0
3104,Phoenix,Rain,3,Wednesday,21,4,0
3105,Houston,Thunderstorm,3,Sunday,21,1,0
3106,Phoenix,Fog,1,Thursday,20,4,0
3107,Houston,Snow,1,Saturday,0,5,0
3108,Chicago,Snow,1,Saturday,4,4,0
3109,Houston,Snow,1,Friday,20,1,0
3110,Chicago,Clear,2,Tuesday,21,2,0
3111,New York,Fog,2,Monday,6,0,0
3112,Houston,Rain,1,Friday,12,1,0
3113,Phoenix,Snow,4,Sunday,12,1,0
3114,Chicago,Snow,1,Friday,19,1,0
3115,Phoenix,Clear,1,Sunday,22,0,0
3116,Los Angeles,Rain,1,Monday,20,4,0
3117,Chicago,Fog,2,Monday,5,2,0
3118,Houston,Thunderstorm,2,Saturday,19,1,0
3119,Chicago,Clear,1,Saturday,11,2,0
3120,Phoenix,Fog,1,Wednesday,7,2,0
3121,New York,Thunderstorm,3,Thursday,8,0,0
3122,Chicago,Snow,4,Saturday,17,2,0
3123,Houston,Snow,1,Friday,10,3,0
3124,Los Angeles,Rain,1,Wednesday,19,1,0
3125,New York,Thunderstorm,2,Sunday,10,1,0
3126,Los Angeles,Snow,3,Wednesday,23,3,0
3127,Chicago,Snow,1,Friday,23,2,0
3128,Phoenix,Rain,4,Saturday,14,3,0
3129,Phoenix,Fog,2,Sunday,8,2,0
3130,Houston,Snow,2,Friday,2,3,0
3131,Phoenix,Clear,2,Tuesday,16,5,0
3132,New York,Clear,4,Saturday,16,3,0
3133,Phoenix,Fog,3,Thursday,2,2,0
3134,Houston,Thunderstorm,1,Sunday,18,1,0
3135,Chicago,Rain,1,Friday,8,4,0
3136,Chicago,Clear,2,Saturday,16,0,0
3137,Phoenix,Clear,1,Monday,22,3,0
3138,Los Angeles,Fog,3,Tuesday,17,2,0
3139,Chicago,Thunderstorm,3,Sunday,22,0,0
3140,Phoenix,Thunderstorm,3,Sunday,14,4,0
3141,Houston,Fog,4,Thursday,0,1,0
3142,Phoenix,Clear,1,Saturday,9,2,0
3143,Chicago,Rain,3,Monday,7,2,0
3144,Houston,Clear,3,Saturday,9,3,0
3145,Phoenix,Thunderstorm,1,Monday,1,0,0
3146,New York,Clear,3,Thursday,18,3,0
3147,Houston,Rain,1,Tuesday,13,2,0
3148,New York,Snow,3,Sunday,7,0,0
3149,Los Angeles,Clear,2,Monday,18,1,0
3150,Houston,Fog,1,Wednesday,0,5,0
3151,New York,Snow,2,Thursday,15,1,0
3152,Chicago,Fog,2,Thursday,23,3,0
3153,Chicago,Fog,1,Friday,14,1,0
3154,Los Angeles,Fog,1,Tuesday,19,3,0
3155,Houston,Clear,2,Wednesday,23,2,0
3156,Houston,Thunderstorm,2,Wednesday,4,2,0
3157,Houston,Snow,3,Friday,2,1,0
3158,Los Angeles,Rain,4,Monday,16,2,0
3159,Houston,Thunderstorm,2,Monday,9,2,0
3160,Chicago,Clear,3,Wednesday,4,2,0
3161,New York,Fog,2,Tuesday,10,1,0
3162,Chicago,Rain,3,Monday,5,1,0
3163,Chicago,Snow,1,Thursday,3,0,0
3164,New York,Thunderstorm,1,Saturday,6,2,0
3165,Chicago,Thunderstorm,2,Friday,18,1,0
3166,Los Angeles,Rain,1,Tuesday,6,2,0
3167,New York,Clear,3,Monday,13,3,0
3168,Chicago,Snow,3,Saturday,16,4,0
3169,Phoenix,Rain,1,Wednesday,22,1,0
3170,Chicago,Fog,2,Friday,16,2,0
3171,Los Angeles,Snow,3,Monday,12,2,0
3172,Houston,Thunderstorm,3,Wednesday,0,2,0
3173,Chicago,Rain,1,Monday,1,0,0
3174,Houston,Thunderstorm,1,Friday,17,0,0
3175,Phoenix,Thunderstorm,2,Thursday,3,1,0
3176,Chicago,Thunderstorm,2,Sunday,12,2,0
3177,New York,Clear,1,Thursday,0,4,0
3178,Houston,Thunderstorm,1,Sunday,3,4,0
3179,Phoenix,Fog,3,Saturday,1,1,0
3180,New York,Fog,2,Wednesday,3,2,0
3181,New York,Snow,4,Sunday,15,0,0
3182,New York,Thunderstorm,3,Thursday,3,5,0
3183,New York,Thunderstorm,4,Friday,8,2,0
3184,Chicago,Rain,1,Wednesday,16,2,0
3185,Chicago,Clear,3,Monday,20,2,0
3186,Chicago,Snow,1,Sunday,22,4,0
3187,Phoenix,Thunderstorm,2,Sunday,19,3,0
3188,Phoenix,Rain,2,Tuesday,20,3,0
3189,Phoenix,Clear,1,Sunday,1,3,0
3190,Los Angeles,Snow,3,Sunday,2,2,0
3191,Phoenix,Snow,3,Monday,22,1,0
3192,Chicago,Thunderstorm,1,Friday,14,0,0
3193,Chicago,Snow,2,Saturday,6,1,0
3194,Los Angeles,Rain,1,Wednesday,3,3,0
3195,Los Angeles,Snow,2,Monday,11,1,0
3196,Phoenix,Fog,3,Wednesday,0,0,0
3197,Houston,Rain,1,Thursday,16,8,0
3198,Los Angeles,Clear,4,Tuesday,3,1,0
3199,New York,Clear,1,Friday,3,0,0
3200,Chicago,Thunderstorm,2,Monday,21,4,0
3201,New York,Thunderstorm,2,Tuesday,22,0,0
3202,Chicago,Fog,1,Sunday,8,3,0
3203,Chicago,Clear,1,Friday,20,1,0
3204,Los Angeles,Clear,3,Friday,9,2,0
3205,Los Angeles,Clear,3,Saturday,18,2,0
3206,New York,Clear,1,Thursday,18,2,0
3207,Chicago,Snow,2,Saturday,14,1,0
3208,New York,Rain,1,Saturday,21,2,0
3209,Houston,Rain,1,Wednesday,16,1,0
3210,New York,Fog,2,Wednesday,6,0,0
3211,Phoenix,Snow,1,Sunday,2,1,0
3212,New York,Clear,3,Tuesday,4,3,0
3213,Phoenix,Clear,3,Thursday,15,1,0
3214,Phoenix,Thunderstorm,4,Friday,22,4,0
3215,Phoenix,Thunderstorm,2,Sunday,6,2,0
3216,Houston,Fog,4,Thursday,15,4,1
3217,New York,Clear,2,Thursday,8,1,0
3218,New York,Fog,2,Tuesday,0,0,0
3219,Houston,Snow,4,Wednesday,2,5,0
3220,Chicago,Rain,2,Thursday,7,3,0
3221,Los Angeles,Clear,1,Thursday,17,2,0
3222,New York,Snow,3,Thursday,23,1,0
3223,Los Angeles,Clear,4,Monday,23,2,0
3224,Houston,Thunderstorm,3,Thursday,17,2,0
3225,Chicago,Fog,2,Thursday,23,1,0
3226,Chicago,Thunderstorm,2,Friday,18,2,0
3227,Chicago,Rain,4,Saturday,6,1,0
3228,Houston,Thunderstorm,1,Monday,19,1,0
3229,Phoenix,Clear,2,Thursday,5,4,0
3230,Phoenix,Thunderstorm,1,Saturday,10,3,0
3231,Los Angeles,Clear,2,Thursday,4,2,0
3232,Phoenix,Rain,2,Tuesday,11,1,0
3233,Phoenix,Thunderstorm,1,Tuesday,0,2,0
3234,Chicago,Fog,1,Saturday,18,2,0
3235,Chicago,Fog,2,Monday,10,5,0
3236,Los Angeles,Fog,1,Friday,14,0,0
3237,New York,Thunderstorm,1,Monday,15,2,0
3238,Los Angeles,Thunderstorm,3,Monday,2,2,1
3239,Los Angeles,Thunderstorm,1,Tuesday,10,2,0
3240,Houston,Clear,2,Tuesday,10,4,0
3241,Houston,Rain,4,Friday,9,3,0
3242,Los Angeles,Fog,1,Sunday,1,3,0
3243,Los Angeles,Clear,1,Sunday,19,1,1
3244,Los Angeles,Fog,2,Sunday,4,2,0
3245,Phoenix,Clear,3,Thursday,22,1,0
3246,Houston,Thunderstorm,4,Friday,22,2,0
3247,Los Angeles,Fog,4,Thursday,7,0,0
3248,Chicago,Thunderstorm,3,Saturday,12,3,0
3249,Chicago,Fog,1,Saturday,14,1,0
3250,Phoenix,Snow,1,Wednesday,1,1,0
3251,Phoenix,Clear,1,Sunday,11,3,0
3252,New York,Snow,1,Tuesday,23,1,0
3253,New York,Clear,3,Wednesday,7,3,0
3254,New York,Rain,2,Wednesday,20,2,1
3255,Phoenix,Fog,1,Tuesday,18,3,0
3256,Phoenix,Rain,3,Wednesday,22,4,0
3257,Phoenix,Rain,1,Sunday,0,0,0
3258,Chicago,Clear,2,Monday,7,0,0
3259,Phoenix,Snow,2,Thursday,9,1,0
3260,Chicago,Thunderstorm,2,Sunday,12,5,0
3261,New York,Clear,2,Friday,4,3,0
3262,New York,Thunderstorm,1,Tuesday,21,1,0
3263,New York,Rain,2,Monday,8,2,0
3264,Los Angeles,Thunderstorm,3,Saturday,9,4,0
3265,Los Angeles,Snow,4,Friday,13,2,0
3266,Houston,Clear,2,Friday,23,1,0
3267,Houston,Snow,2,Friday,10,2,0
3268,Houston,Snow,3,Wednesday,13,3,0
3269,Los Angeles,Clear,4,Wednesday,2,1,0
3270,Los Angeles,Snow,1,Wednesday,20,3,0
3271,Houston,Fog,2,Sunday,15,0,0
3272,Houston,Fog,3,Wednesday,19,3,0
3273,Phoenix,Fog,2,Monday,16,1,0
3274,Houston,Thunderstorm,1,Wednesday,4,0,1
3275,Phoenix,Snow,2,Tuesday,6,2,0
3276,Chicago,Clear,1,Friday,16,2,0
3277,Los Angeles,Clear,2,Monday,19,4,0
3278,Houston,Thunderstorm,2,Saturday,21,3,0
3279,Los Angeles,Clear,3,Wednesday,10,2,0
3280,Los Angeles,Fog,2,Saturday,11,2,0
3281,Los Angeles,Snow,1,Friday,23,0,0
3282,Chicago,Clear,1,Monday,1,1,0
3283,New York,Clear,3,Friday,18,2,0
3284,Houston,Rain,1,Saturday,4,2,1
3285,New York,Rain,2,Sunday,10,1,0
3286,New York,Rain,1,Monday,22,4,0
3287,New York,Snow,3,Thursday,18,1,0
3288,Los Angeles,Fog,2,Sunday,6,4,0
3289,Phoenix,Fog,1,Monday,20,1,1
3290,Los Angeles,Fog,1,Wednesday,21,2,0
3291,Los Angeles,Snow,3,Saturday,5,1,0
3292,New York,Snow,2,Friday,10,1,0
3293,Los Angeles,Rain,3,Friday,13,1,0
3294,New York,Clear,3,Friday,3,4,0
3295,Phoenix,Thunderstorm,4,Tuesday,7,2,0
3296,Houston,Thunderstorm,1,Tuesday,8,1,0
3297,New York,Clear,4,Wednesday,1,0,0
3298,Phoenix,Rain,1,Thursday,10,2,0
3299,Houston,Clear,1,Tuesday,19,4,0
3300,Chicago,Clear,3,Monday,21,0,1
3301,New York,Thunderstorm,1,Sunday,6,1,0
3302,New York,Rain,1,Saturday,3,1,0
3303,Chicago,Snow,1,Wednesday,23,2,0
3304,Chicago,Thunderstorm,2,Sunday,13,2,1
3305,New York,Snow,2,Thursday,23,1,0
3306,Chicago,Rain,3,Sunday,0,1,0
3307,Los Angeles,Clear,3,Monday,23,6,0
3308,Houston,Fog,2,Friday,11,1,0
3309,Houston,Fog,1,Tuesday,18,1,0
3310,Houston,Rain,4,Monday,4,3,0
3311,Los Angeles,Fog,1,Thursday,7,0,0
3312,Chicago,Snow,1,Wednesday,10,1,0
3313,Phoenix,Fog,1,Sunday,21,1,0
3314,Chicago,Rain,2,Monday,3,4,0
3315,New York,Rain,1,Wednesday,14,1,0
3316,Houston,Snow,1,Friday,19,1,0
3317,Chicago,Fog,1,Thursday,11,3,0
3318,Phoenix,Fog,1,Thursday,19,0,0
3319,New York,Clear,2,Sunday,21,5,0
3320,Los Angeles,Thunderstorm,3,Tuesday,22,1,0
3321,Los Angeles,Rain,3,Saturday,20,4,0
3322,Phoenix,Clear,1,Thursday,9,2,0
3323,New York,Rain,1,Monday,23,3,0
3324,Houston,Clear,4,Monday,15,3,1
3325,Chicago,Thunderstorm,1,Monday,22,3,0
3326,New York,Clear,3,Friday,7,1,1
3327,Los Angeles,Rain,1,Thursday,19,1,0
3328,Phoenix,Fog,4,Thursday,7,1,0
3329,Phoenix,Rain,1,Monday,5,2,0
3330,Chicago,Snow,2,Sunday,2,3,0
3331,Phoenix,Snow,3,Tuesday,7,1,0
3332,Phoenix,Snow,2,Sunday,22,1,0
3333,New York,Snow,1,Tuesday,9,3,1
3334,Houston,Thunderstorm,2,Thursday,4,3,1
3335,Chicago,Fog,3,Sunday,10,3,0
3336,New York,Fog,1,Thursday,3,0,0
3337,Houston,Rain,1,Wednesday,16,4,0
3338,New York,Clear,2,Thursday,2,1,0
3339,New York,Rain,1,Sunday,17,2,0
3340,Phoenix,Rain,2,Monday,7,5,0
3341,Houston,Rain,1,Saturday,23,0,0
3342,Chicago,Rain,2,Friday,11,3,0
3343,Chicago,Fog,1,Thursday,20,2,0
3344,Houston,Clear,2,Thursday,15,4,1
3345,Phoenix,Rain,1,Monday,13,3,0
3346,Los Angeles,Fog,1,Wednesday,20,2,0
3347,New York,Rain,1,Saturday,15,0,0
3348,Phoenix,Snow,4,Thursday,3,3,0
3349,Houston,Rain,1,Tuesday,0,1,0
3350,New York,Rain,3,Tuesday,0,1,0
3351,Chicago,Thunderstorm,1,Tuesday,21,4,0
3352,Los Angeles,Snow,1,Friday,14,2,0
3353,Chicago,Clear,2,Friday,19,3,0
3354,Houston,Rain,2,Saturday,19,0,0
3355,New York,Clear,4,Thursday,2,3,0
3356,Houston,Snow,4,Thursday,13,0,0
3357,New York,Rain,3,Thursday,8,3,0
3358,Phoenix,Thunderstorm,2,Friday,18,3,0
3359,Los Angeles,Fog,2,Saturday,7,3,0
3360,Phoenix,Thunderstorm,1,Thursday,1,6,0
3361,Phoenix,Thunderstorm,4,Monday,3,2,0
3362,Houston,Fog,2,Wednesday,0,5,0
3363,Los Angeles,Fog,2,Sunday,10,4,0
3364,New York,Fog,1,Tuesday,4,2,0
3365,New York,Rain,1,Tuesday,1,3,0
3366,Chicago,Clear,4,Monday,12,3,0
3367,New York,Clear,1,Thursday,16,2,0
3368,Houston,Fog,2,Saturday,16,2,0
3369,Phoenix,Thunderstorm,1,Saturday,17,1,0
3370,Phoenix,Snow,3,Friday,20,1,0
3371,Phoenix,Fog,1,Thursday,8,2,0
3372,Los Angeles,Thunderstorm,3,Saturday,5,1,0
3373,New York,Thunderstorm,1,Thursday,19,3,0
3374,Houston,Rain,3,Tuesday,2,0,0
3375,Los Angeles,Rain,3,Sunday,7,1,0
3376,Chicago,Clear,1,Sunday,2,2,0
3377,Houston,Clear,2,Sunday,0,3,0
3378,Houston,Snow,1,Tuesday,19,0,0
3379,Houston,Snow,1,Friday,12,1,0
3380,Phoenix,Snow,3,Sunday,20,3,0
3381,Houston,Snow,2,Tuesday,4,0,0
3382,New York,Thunderstorm,1,Thursday,15,2,0
3383,Houston,Thunderstorm,1,Sunday,20,2,0
3384,Phoenix,Clear,1,Monday,23,1,0
3385,Houston,Rain,3,Friday,15,2,0
3386,Chicago,Rain,1,Monday,23,2,1
3387,Chicago,Fog,4,Thursday,11,3,0
3388,Phoenix,Thunderstorm,4,Friday,12,4,0
3389,New York,Snow,1,Monday,3,0,0
3390,New York,Snow,1,Friday,8,0,0
3391,Los Angeles,Fog,3,Thursday,15,2,0
3392,Phoenix,Rain,1,Saturday,0,1,0
3393,Houston,Snow,1,Sunday,4,2,0
3394,Phoenix,Rain,1,Friday,20,1,0
3395,Los Angeles,Fog,2,Sunday,4,1,0
3396,Phoenix,Rain,3,Sunday,23,2,0
3397,Phoenix,Rain,1,Saturday,18,4,0
3398,Los Angeles,Rain,1,Thursday,8,2,0
3399,New York,Snow,4,Friday,7,1,0
3400,Houston,Clear,3,Friday,18,0,0
3401,Los Angeles,Thunderstorm,2,Saturday,17,0,0
3402,Chicago,Rain,3,Tuesday,14,1,0
3403,New York,Rain,2,Saturday,3,3,0
3404,Chicago,Rain,3,Saturday,14,2,0
3405,New York,Clear,1,Saturday,12,3,0
3406,Houston,Fog,1,Thursday,17,1,0
3407,Houston,Snow,3,Wednesday,19,2,0
3408,Phoenix,Clear,2,Saturday,4,1,0
3409,Chicago,Rain,4,Friday,17,2,0
3410,New York,Clear,1,Monday,7,4,0
3411,Houston,Clear,4,Tuesday,0,4,0
3412,Los Angeles,Clear,4,Saturday,18,3,0
3413,Houston,Fog,1,Saturday,22,5,0
3414,Los Angeles,Thunderstorm,3,Tuesday,16,0,0
3415,New York,Snow,2,Saturday,1,2,0
3416,Houston,Fog,4,Friday,18,1,0
3417,Houston,Fog,2,Wednesday,15,1,0
3418,New York,Thunderstorm,3,Saturday,17,1,0
3419,Houston,Fog,2,Tuesday,1,2,0
3420,Los Angeles,Clear,1,Saturday,5,1,0
3421,Houston,Clear,1,Thursday,6,2,0
3422,Chicago,Rain,2,Friday,5,4,0
3423,Phoenix,Fog,3,Friday,5,5,0
3424,Los Angeles,Rain,2,Wednesday,8,2,0
3425,Chicago,Snow,2,Thursday,7,0,0
3426,New York,Clear,1,Thursday,23,4,0
3427,Los Angeles,Snow,2,Wednesday,21,3,0
3428,Phoenix,Thunderstorm,1,Sunday,20,1,0
3429,Phoenix,Clear,3,Sunday,8,2,1
3430,New York,Snow,4,Monday,11,2,0
3431,New York,Thunderstorm,2,Sunday,17,3,0
3432,Los Angeles,Snow,1,Saturday,22,3,0
3433,Houston,Thunderstorm,1,Thursday,5,4,0
3434,New York,Thunderstorm,2,Monday,22,2,0
3435,Houston,Clear,2,Monday,3,2,0
3436,Chicago,Rain,3,Friday,6,7,0
3437,Phoenix,Thunderstorm,1,Saturday,17,1,0
3438,Houston,Thunderstorm,3,Friday,19,5,0
3439,Phoenix,Clear,2,Tuesday,4,0,0
3440,Houston,Rain,1,Sunday,17,3,0
3441,Chicago,Fog,2,Friday,9,0,0
3442,New York,Fog,1,Thursday,7,1,0
3443,Chicago,Rain,2,Thursday,0,1,1
3444,New York,Snow,3,Saturday,14,5,0
3445,New York,Clear,2,Monday,2,2,0
3446,Phoenix,Rain,3,Thursday,14,1,0
3447,Chicago,Fog,2,Sunday,13,0,0
3448,Houston,Thunderstorm,1,Friday,0,2,0
3449,Chicago,Fog,2,Sunday,20,1,0
3450,Phoenix,Thunderstorm,2,Friday,7,2,0
3451,New York,Clear,1,Saturday,6,0,0
3452,Phoenix,Thunderstorm,1,Sunday,8,4,0
3453,Los Angeles,Rain,2,Friday,17,2,0
3454,Los Angeles,Thunderstorm,1,Sunday,11,3,0
3455,Houston,Snow,1,Wednesday,7,1,0
3456,Phoenix,Rain,2,Saturday,7,1,0
3457,Houston,Clear,1,Saturday,5,3,0
3458,Houston,Rain,4,Thursday,2,2,0
3459,Los Angeles,Snow,1,Saturday,1,1,0
3460,Houston,Clear,3,Tuesday,13,2,0
3461,Los Angeles,Fog,2,Thursday,7,3,0
3462,New York,Snow,3,Thursday,5,1,0
3463,Phoenix,Clear,1,Sunday,3,1,0
3464,Houston,Thunderstorm,4,Wednesday,4,3,0
3465,Los Angeles,Rain,2,Thursday,20,2,0
3466,Chicago,Clear,3,Monday,12,5,0
3467,Houston,Rain,1,Friday,8,2,0
3468,New York,Thunderstorm,1,Friday,12,3,0
3469,New York,Clear,2,Saturday,8,0,0
3470,Chicago,Fog,1,Sunday,23,2,0
3471,Los Angeles,Snow,2,Wednesday,23,1,0
3472,Houston,Clear,1,Friday,15,3,0
3473,Los Angeles,Thunderstorm,2,Monday,11,4,0
3474,New York,Clear,4,Wednesday,1,3,0
3475,Los Angeles,Rain,2,Tuesday,18,3,0
3476,New York,Clear,3,Friday,15,0,0
3477,Los Angeles,Fog,2,Thursday,23,1,0
3478,Chicago,Clear,2,Monday,12,1,0
3479,Phoenix,Snow,4,Sunday,4,1,0
3480,Chicago,Clear,3,Sunday,22,4,0
3481,Chicago,Rain,3,Monday,23,2,0
3482,Phoenix,Clear,1,Friday,5,0,0
3483,Phoenix,Fog,2,Saturday,20,4,0
3484,Houston,Thunderstorm,1,Tuesday,23,2,0
3485,Houston,Clear,2,Thursday,16,2,0
3486,Chicago,Clear,2,Tuesday,16,4,0
3487,Chicago,Snow,3,Tuesday,16,3,0
3488,New York,Fog,3,Friday,2,2,1
3489,New York,Thunderstorm,2,Thursday,12,2,0
3490,Houston,Rain,1,Friday,11,1,0
3491,Houston,Clear,3,Friday,5,2,0
3492,New York,Thunderstorm,1,Saturday,21,3,0
3493,New York,Rain,2,Monday,20,5,1
3494,Los Angeles,Fog,1,Sunday,12,5,0
3495,Los Angeles,Fog,1,Saturday,13,1,1
3496,New York,Thunderstorm,4,Sunday,6,1,0
3497,Los Angeles,Rain,1,Saturday,4,0,0
3498,Phoenix,Fog,2,Friday,13,2,0
3499,Houston,Thunderstorm,1,Saturday,17,1,0
3500,Houston,Fog,4,Sunday,3,2,0
3501,New York,Fog,3,Saturday,0,1,0
3502,Chicago,Fog,1,Wednesday,6,0,0
3503,New York,Snow,1,Thursday,19,4,0
3504,Los Angeles,Rain,2,Monday,12,2,0
3505,Chicago,Thunderstorm,1,Sunday,3,1,0
3506,Los Angeles,Thunderstorm,2,Thursday,12,2,0
3507,Phoenix,Rain,1,Monday,3,1,0
3508,Los Angeles,Rain,1,Wednesday,2,1,0
3509,Phoenix,Rain,2,Friday,7,2,0
3510,Phoenix,Rain,1,Sunday,19,3,0
3511,Los Angeles,Clear,3,Monday,7,1,0
3512,Los Angeles,Thunderstorm,1,Monday,16,2,0
3513,Phoenix,Clear,1,Monday,14,3,0
3514,Chicago,Fog,4,Wednesday,3,1,0
3515,Phoenix,Fog,2,Thursday,5,1,0
3516,Houston,Thunderstorm,3,Wednesday,23,0,0
3517,Phoenix,Fog,1,Monday,21,2,0
3518,Chicago,Rain,2,Saturday,5,0,0
3519,Houston,Clear,3,Monday,9,2,1
3520,New York,Rain,1,Saturday,3,0,0
3521,New York,Fog,3,Friday,8,2,0
3522,Chicago,Clear,2,Wednesday,15,2,0
3523,Phoenix,Rain,1,Saturday,6,7,0
3524,Los Angeles,Thunderstorm,2,Wednesday,13,2,0
3525,Chicago,Rain,2,Tuesday,5,3,0
3526,Houston,Fog,1,Thursday,0,3,0
3527,Houston,Clear,2,Tuesday,17,1,0
3528,New York,Thunderstorm,1,Saturday,11,2,0
3529,Houston,Clear,2,Tuesday,21,1,0
3530,Chicago,Thunderstorm,3,Sunday,14,1,0
3531,Houston,Clear,2,Thursday,0,1,0
3532,Chicago,Fog,4,Saturday,14,1,0
3533,Los Angeles,Thunderstorm,1,Friday,14,5,0
3534,New York,Snow,2,Friday,15,3,0
3535,Houston,Clear,3,Thursday,20,0,0
3536,Chicago,Clear,2,Thursday,0,1,0
3537,Phoenix,Rain,2,Saturday,2,0,0
3538,New York,Thunderstorm,1,Wednesday,11,2,0
3539,Los Angeles,Snow,1,Sunday,6,2,0
3540,Chicago,Fog,1,Saturday,4,1,0
3541,Los Angeles,Rain,4,Wednesday,0,3,0
3542,Los Angeles,Snow,1,Wednesday,0,2,0
3543,Houston,Thunderstorm,3,Wednesday,14,2,0
3544,Houston,Snow,2,Saturday,7,1,0
3545,Chicago,Clear,1,Monday,10,1,0
3546,Phoenix,Clear,2,Monday,13,0,0
3547,Chicago,Rain,3,Friday,22,4,0
3548,Phoenix,Thunderstorm,3,Monday,12,2,0
3549,Los Angeles,Thunderstorm,1,Monday,18,2,0
3550,New York,Snow,1,Wednesday,11,1,0
3551,Chicago,Rain,1,Wednesday,21,4,0
3552,Chicago,Thunderstorm,1,Thursday,18,2,0
3553,Phoenix,Clear,2,Wednesday,3,4,0
3554,Los Angeles,Snow,3,Saturday,3,0,0
3555,Los Angeles,Fog,1,Thursday,2,3,0
3556,Phoenix,Clear,3,Sunday,5,4,0
3557,Los Angeles,Rain,2,Thursday,4,3,0
3558,Houston,Thunderstorm,1,Monday,10,6,0
3559,New York,Clear,1,Wednesday,8,1,0
3560,Chicago,Fog,3,Monday,2,3,0
3561,New York,Fog,3,Wednesday,8,1,0
3562,Chicago,Rain,2,Monday,11,2,0
3563,Houston,Clear,1,Sunday,2,2,0
3564,Los Angeles,Snow,1,Monday,19,0,0
3565,Phoenix,Clear,1,Monday,16,4,0
3566,Houston,Fog,2,Saturday,20,1,0
3567,New York,Rain,3,Sunday,11,3,1
3568,Phoenix,Rain,1,Friday,17,0,0
3569,Los Angeles,Snow,3,Sunday,3,3,0
3570,Houston,Rain,2,Monday,9,3,0
3571,Phoenix,Rain,2,Tuesday,17,2,0
3572,Houston,Rain,4,Tuesday,7,1,0
3573,Houston,Rain,1,Tuesday,8,0,0
3574,Los Angeles,Rain,4,Saturday,18,2,0
3575,Chicago,Fog,1,Thursday,12,2,0
3576,Phoenix,Clear,1,Monday,5,5,0
3577,Los Angeles,Thunderstorm,3,Sunday,21,4,0
3578,Houston,Rain,4,Tuesday,6,3,0
3579,Los Angeles,Thunderstorm,2,Saturday,20,0,0
3580,Chicago,Thunderstorm,2,Thursday,5,4,1
3581,Phoenix,Fog,3,Tuesday,10,0,0
3582,Chicago,Rain,3,Wednesday,16,1,0
3583,New York,Thunderstorm,1,Friday,18,2,0
3584,Phoenix,Rain,3,Monday,11,2,0
3585,Chicago,Snow,2,Friday,20,1,0
3586,Houston,Snow,2,Friday,20,3,0
3587,Phoenix,Snow,2,Wednesday,23,2,0
3588,Phoenix,Thunderstorm,2,Wednesday,12,1,0
3589,Los Angeles,Snow,4,Wednesday,17,4,0
3590,Houston,Fog,2,Thursday,6,6,0
3591,New York,Fog,4,Tuesday,22,6,0
3592,Chicago,Thunderstorm,1,Sunday,4,1,0
3593,Los Angeles,Rain,3,Monday,15,3,1
3594,Chicago,Clear,3,Wednesday,21,3,0
3595,New York,Rain,2,Saturday,3,4,0
3596,New York,Rain,2,Monday,22,1,0
3597,Phoenix,Rain,2,Sunday,0,3,0
3598,New York,Rain,3,Monday,3,2,0
3599,Chicago,Clear,3,Monday,2,3,0
3600,Houston,Snow,1,Wednesday,3,6,0
3601,Houston,Rain,3,Wednesday,0,1,0
